id	title	description	link	price	availability	image_link	gtin	mpn	brand	update_type
1430	Red Dead Redemption 2 Standard Edition Rockstar Games Xbox 	Red Dead Redemption 2 Standard Edition Rockstar Games Xbox  Ambientado a fines del siglo XIX y comienzos del XX Red Dead narra la historia del bandido John Marston quien es chantajeado por agentes federales que además tienen amenazada a su familia. Es una franquicia de videojuegos que combina sus modernos gráficos y una gran cantidad de desafíos para sus gamers. Su completa historia hace que sea considerado por la crítica especializada como uno de los mejores juegos dentro del género aventura en los últimos años.Interactúa con otros jugadoresPodrás disfrutar de una experiencia inigualable ya que te permite jugar con tus amistades y compartir momentos inolvidables.Diversión sin fronterasPodrás compartir cada juego con personas de todo el mundo ya que es posible conectarse de manera online.	https://www.gamestoremercadoshopscom.ml/red-dead-redemption-2-standard-edition-rockstar-games-xbox-one-fisico/p/MLM14807282	279 MXN	in_stock	https://http2.mlstatic.com/D_NQ_NP_854892-MLA46792259812_072021-O.jpg	00710859249924		Red Dead	merge
1431	Call of Duty Black Ops Collection Activision PS3 Físico	Call of Duty Black Ops Collection Activision PS3 Físico Combinando realidad con ficción Call of Duty es un juego único por su calidad de desarrollo. Su objetivo es que cada jugador logre conquistar todas las misiones ya sea en una batalla contra otros ejércitos o combatiendo zombies. Sus gráficos jugabilidad desafíos e historias han hecho de la franquicia una de las más destacadas dentro de los videojuegos en primera persona.Interactúa con otros jugadoresPodrás disfrutar de una experiencia inigualable ya que te permite jugar con tus amistades y compartir momentos inolvidables.Diversión sin fronterasPodrás compartir cada juego con personas de todo el mundo ya que es posible conectarse de manera online.	https://www.gamestoremercadoshopscom.ml/call-of-duty-black-ops-collection-activision-ps3-fisico/p/MLM15800647	538 MXN	in_stock	https://http2.mlstatic.com/D_NQ_NP_930107-MLA47093366726_082021-O.jpg	00710859249931		Call of Duty	merge
1432	Grand Theft Auto V Standard Edition Rockstar Games Xbox 360	Grand Theft Auto V Standard Edition Rockstar Games Xbox 360 Con este juego de Grand Theft Auto vas a disfrutar de horas de diversión y de nuevos desafíos que te permitirán mejorar como gamer. Interactúa con otros jugadoresPodrás disfrutar de una experiencia inigualable ya que te permite jugar con tus amistades y compartir momentos inolvidables.Diversión sin fronterasPodrás compartir cada juego con personas de todo el mundo ya que es posible conectarse de manera online.	https://www.gamestoremercadoshopscom.ml/grand-theft-auto-v-standard-edition-rockstar-games-xbox-360-fisico/p/MLM6084029	495 MXN	in_stock	https://http2.mlstatic.com/D_NQ_NP_602952-MLA49211407962_022022-O.jpg	00710859249948		Grand Theft Auto	merge
1433	Battlefield 2042 Standard Edition Electronic Arts Xbox One 	Battlefield 2042 Standard Edition Electronic Arts Xbox One  Con este juego de Battlefield vas a disfrutar de horas de diversión y de nuevos desafíos que te permitirán mejorar como gamer. Interactúa con otros jugadoresPodrás disfrutar de una experiencia inigualable ya que te permite jugar con tus amistades y compartir momentos inolvidables.Diversión sin fronterasPodrás compartir cada juego con personas de todo el mundo ya que es posible conectarse de manera online.	https://www.gamestoremercadoshopscom.ml/battlefield-2042-standard-edition-electronic-arts-xbox-one-fisico/p/MLM18616303	1484 MXN	in_stock	https://http2.mlstatic.com/D_NQ_NP_940785-MLA48598643185_122021-O.jpg	00710859249955		Battlefield	merge
1434	UFC 4 Standard Edition Electronic Arts Xbox One Físico	UFC 4 Standard Edition Electronic Arts Xbox One Físico Con este juego de UFC vas a disfrutar de horas de diversión y de nuevos desafíos que te permitirán mejorar como gamer. Interactúa con otros jugadoresPodrás disfrutar de una experiencia inigualable ya que te permite jugar con tus amistades y compartir momentos inolvidables.Diversión sin fronterasPodrás compartir cada juego con personas de todo el mundo ya que es posible conectarse de manera online.	https://www.gamestoremercadoshopscom.ml/ufc-4-standard-edition-electronic-arts-xbox-one-fisico/p/MLM16213549	539 MXN	in_stock	https://http2.mlstatic.com/D_NQ_NP_870952-MLA44504821883_012021-O.jpg	00710859249962		UFC	merge
1435	Dark Souls II Scholar of the First Sin Scholar of the First	Dark Souls II Scholar of the First Sin Scholar of the First Con este juego de Souls vas a disfrutar de horas de diversión y de nuevos desafíos que te permitirán mejorar como gamer. Interactúa con otros jugadoresPodrás disfrutar de una experiencia inigualable ya que te permite jugar con tus amistades y compartir momentos inolvidables.Diversión sin fronterasPodrás compartir cada juego con personas de todo el mundo ya que es posible conectarse de manera online.	https://www.gamestoremercadoshopscom.ml/dark-souls-ii-scholar-of-the-first-sin-scholar-of-the-first-sin-edition-bandai-namco-ps4-fisico/p/MLM6194071	764 MXN	in_stock	https://http2.mlstatic.com/D_NQ_NP_646530-MLA40940433834_022020-O.jpg	00710859249979		Souls	merge
1436	Doom Eternal Standard Edition Bethesda Xbox One Físico	Doom Eternal Standard Edition Bethesda Xbox One Físico Con este juego de Doom vas a disfrutar de horas de diversión y de nuevos desafíos que te permitirán mejorar como gamer. Interactúa con otros jugadoresPodrás disfrutar de una experiencia inigualable ya que te permite jugar con tus amistades y compartir momentos inolvidables.Diversión sin fronterasPodrás compartir cada juego con personas de todo el mundo ya que es posible conectarse de manera online.	https://www.gamestoremercadoshopscom.ml/doom-eternal-standard-edition-bethesda-xbox-one-fisico/p/MLM15588236	720 MXN	in_stock	https://http2.mlstatic.com/D_NQ_NP_769315-MLA44444778695_122020-O.jpg	00710859249993		Doom	merge
1437	Dying Light 2 Standard Edition Techland PS4 Físico	Dying Light 2 Standard Edition Techland PS4 Físico Con este juego de Dying Light vas a disfrutar de horas de diversión y de nuevos desafíos que te permitirán mejorar como gamer. Interactúa con otros jugadoresPodrás disfrutar de una experiencia inigualable ya que te permite jugar con tus amistades y compartir momentos inolvidables.Diversión sin fronterasPodrás compartir cada juego con personas de todo el mundo ya que es posible conectarse de manera online.	https://www.gamestoremercadoshopscom.ml/dying-light-2-standard-edition-techland-ps4-fisico/p/MLM18957690	990 MXN	in_stock	https://http2.mlstatic.com/D_NQ_NP_915955-MLA52223253292_102022-O.jpg	00710859250005		Dying Light	merge
1438	Teenage Mutant Ninja Turtles Shredders Revenge Standard Edi	Teenage Mutant Ninja Turtles Shredders Revenge Standard Edi Con este juego de Teenage Mutant Ninja Turtles vas a disfrutar de horas de diversión y de nuevos desafíos que te permitirán mejorar como gamer. Interactúa con otros jugadoresPodrás disfrutar de una experiencia inigualable ya que te permite jugar con tus amistades y compartir momentos inolvidables.Diversión sin fronterasPodrás compartir cada juego con personas de todo el mundo ya que es posible conectarse de manera online.	https://www.gamestoremercadoshopscom.ml/teenage-mutant-ninja-turtles-shredders-revenge-standard-edition-dotemu-ps4-fisico/p/MLM19583371	1034 MXN	in_stock	https://http2.mlstatic.com/D_NQ_NP_883583-MLA51520317814_092022-O.jpg	00710859250012		Teenage Mutant Ninja Turtles	merge
1439	Resident Evil 3 Remake Standard Edition Capcom Xbox One Fís	Resident Evil 3 Remake Standard Edition Capcom Xbox One Fís Con este juego de Resident Evil vas a disfrutar de horas de diversión y de nuevos desafíos que te permitirán mejorar como gamer. Interactúa con otros jugadoresPodrás disfrutar de una experiencia inigualable ya que te permite jugar con tus amistades y compartir momentos inolvidables.Diversión sin fronterasPodrás compartir cada juego con personas de todo el mundo ya que es posible conectarse de manera online.	https://www.gamestoremercadoshopscom.ml/resident-evil-3-remake-standard-edition-capcom-xbox-one-fisico/p/MLM15588234	734 MXN	in_stock	https://http2.mlstatic.com/D_NQ_NP_842898-MLA44453012979_122020-O.jpg	00710859250029		Resident Evil	merge
1440	Dragon Ball Xenoverse Standard Edition Bandai Namco Xbox On	Dragon Ball Xenoverse Standard Edition Bandai Namco Xbox On Con este juego de Dragon Ball vas a disfrutar de horas de diversión y de nuevos desafíos que te permitirán mejorar como gamer. Interactúa con otros jugadoresPodrás disfrutar de una experiencia inigualable ya que te permite jugar con tus amistades y compartir momentos inolvidables.Diversión sin fronterasPodrás compartir cada juego con personas de todo el mundo ya que es posible conectarse de manera online.	https://www.gamestoremercadoshopscom.ml/dragon-ball-xenoverse-standard-edition-bandai-namco-xbox-one-fisico/p/MLM6141079	1124 MXN	in_stock	https://http2.mlstatic.com/D_NQ_NP_612560-MLA44342046545_122020-O.jpg	00710859250043		Dragon Ball	merge
1441	Call of Duty Modern Warfare Standard Edition Activision PS4	Call of Duty Modern Warfare Standard Edition Activision PS4 Combinando realidad con ficción Call of Duty es un juego único por su calidad de desarrollo. Su objetivo es que cada jugador logre conquistar todas las misiones ya sea en una batalla contra otros ejércitos o combatiendo zombies. Sus gráficos jugabilidad desafíos e historias han hecho de la franquicia una de las más destacadas dentro de los videojuegos en primera persona.Interactúa con otros jugadoresPodrás disfrutar de una experiencia inigualable ya que te permite jugar con tus amistades y compartir momentos inolvidables.Diversión sin fronterasPodrás compartir cada juego con personas de todo el mundo ya que es posible conectarse de manera online.	https://www.gamestoremercadoshopscom.ml/call-of-duty-modern-warfare-standard-edition-activision-ps4-fisico/p/MLM15246106	1214 MXN	in_stock	https://http2.mlstatic.com/D_NQ_NP_850144-MLA42177677881_062020-O.jpg	00710859250050		Call of Duty	merge
1442	FIFA 19 Standard Edition Electronic Arts Nintendo Switch Fí	FIFA 19 Standard Edition Electronic Arts Nintendo Switch Fí FIFA es el videojuego de fútbol más7 vendidos de la actualidad y con más de 25 años de desarrollo. Podrás jugar con tus equipos y futbolistas preferidos en diversos modos. ¡Prepárate para convertirte en campeón de todas las copas y torneos Interactúa con otros jugadoresPodrás disfrutar de una experiencia inigualable ya que te permite jugar con tus amistades y compartir momentos inolvidables.Diversión sin fronterasPodrás compartir cada juego con personas de todo el mundo ya que es posible conectarse de manera online.	https://www.gamestoremercadoshopscom.ml/fifa-19-standard-edition-electronic-arts-nintendo-switch-fisico/p/MLM10475740	899 MXN	in_stock	https://http2.mlstatic.com/D_NQ_NP_902727-MLA44387887627_122020-O.jpg	00710859250067		FIFA	merge
1443	Far Cry 6 Standard Edition Ubisoft Xbox Series X|S Físico	Far Cry 6 Standard Edition Ubisoft Xbox Series X|S Físico Con este juego de Far Cry vas a disfrutar de horas de diversión y de nuevos desafíos que te permitirán mejorar como gamer. Interactúa con otros jugadoresPodrás disfrutar de una experiencia inigualable ya que te permite jugar con tus amistades y compartir momentos inolvidables.Diversión sin fronterasPodrás compartir cada juego con personas de todo el mundo ya que es posible conectarse de manera online.	https://www.gamestoremercadoshopscom.ml/far-cry-6-standard-edition-ubisoft-xbox-series-xs-fisico/p/MLM18500311	899 MXN	in_stock	https://http2.mlstatic.com/D_NQ_NP_708534-MLA48240804095_112021-O.jpg	00710859250074		Far Cry	merge
1444	Watch Dogs Standard Edition Ubisoft Wii U Físico	Watch Dogs Standard Edition Ubisoft Wii U Físico Con este juego de Watch Dogs vas a disfrutar de horas de diversión y de nuevos desafíos que te permitirán mejorar como gamer. Interactúa con otros jugadoresPodrás disfrutar de una experiencia inigualable ya que te permite jugar con tus amistades y compartir momentos inolvidables.Diversión sin fronterasPodrás compartir cada juego con personas de todo el mundo ya que es posible conectarse de manera online.	https://www.gamestoremercadoshopscom.ml/watchdogs-standard-edition-ubisoft-wii-u-fisico/p/MLM6098111	854 MXN	in_stock	https://http2.mlstatic.com/D_NQ_NP_729781-MLA45628970005_042021-O.jpg	00710859250081		Watch Dogs	merge
1445	Ultra Street Fighter IV Standard Edition Capcom PS3 Físico	Ultra Street Fighter IV Standard Edition Capcom PS3 Físico Durante años Street Fighter ha sido uno de los mejores videojuegos dentro del género de pelea. Vas a poder batallar con diversos personajes entre ellos las clásicas figuras de Ryu y Ken que serán tus aliados mientras te diviertes jugando.Interactúa con otros jugadoresPodrás disfrutar de una experiencia inigualable ya que te permite jugar con tus amistades y compartir momentos inolvidables.Diversión sin fronterasPodrás compartir cada juego con personas de todo el mundo ya que es posible conectarse de manera online.	https://www.gamestoremercadoshopscom.ml/ultra-street-fighter-iv-standard-edition-capcom-ps3-fisico/p/MLM6186734	899 MXN	in_stock	https://http2.mlstatic.com/D_NQ_NP_704691-MLA45089609476_032021-O.jpg	00710859250098		Street Fighter	merge
1446	Plants vs. Zombies Garden Warfare Standard Edition Electron	Plants vs. Zombies Garden Warfare Standard Edition Electron Con este juego de Plants vs. Zombies vas a disfrutar de horas de diversión y de nuevos desafíos que te permitirán mejorar como gamer. Interactúa con otros jugadoresPodrás disfrutar de una experiencia inigualable ya que te permite jugar con tus amistades y compartir momentos inolvidables.Diversión sin fronterasPodrás compartir cada juego con personas de todo el mundo ya que es posible conectarse de manera online.	https://www.gamestoremercadoshopscom.ml/plants-vs-zombies-garden-warfare-standard-edition-electronic-arts-xbox-one-fisico/p/MLM6178505	944 MXN	in_stock	https://http2.mlstatic.com/D_NQ_NP_836769-MLA44388227208_122020-O.jpg	00710859250104		Plants vs. Zombies	merge
1447	Call of Duty Black Ops I amp II Combo Pack Activision Xbox 	Call of Duty Black Ops I amp II Combo Pack Activision Xbox  Combinando realidad con ficción Call of Duty es un juego único por su calidad de desarrollo. Su objetivo es que cada jugador logre conquistar todas las misiones ya sea en una batalla contra otros ejércitos o combatiendo zombies. Sus gráficos jugabilidad desafíos e historias han hecho de la franquicia una de las más destacadas dentro de los videojuegos en primera persona.Interactúa con otros jugadoresPodrás disfrutar de una experiencia inigualable ya que te permite jugar con tus amistades y compartir momentos inolvidables.Diversión sin fronterasPodrás compartir cada juego con personas de todo el mundo ya que es posible conectarse de manera online.	https://www.gamestoremercadoshopscom.ml/call-of-duty-black-ops-i-ii-combo-pack-activision-xbox-one-fisico/p/MLM15256693	2474 MXN	in_stock	https://http2.mlstatic.com/D_NQ_NP_966073-MLA47093278922_082021-O.jpg	00710859250111		Call of Duty	merge
